EFTA01600818,10,mov,video,2095529,2.0,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01600818.pdf,True,yes,0,3.3,960x720,Video (no speech detected); 960x720; 3s
EFTA01600819,10,m4v,video,8876,0.01,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01600819.pdf,True,yes,0,0.5,480x608,Video (no speech detected); 480x608; 0s
EFTA01600820,10,m4v,video,9527,0.01,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01600820.pdf,True,yes,0,0.5,480x848,Video (no speech detected); 480x848; 0s
EFTA01600821,10,m4v,video,8949,0.01,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01600821.pdf,True,yes,0,0.5,320x568,Video (no speech detected); 320x568; 0s
EFTA01600822,10,m4v,video,8202,0.01,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01600822.pdf,True,yes,0,0.5,480x292,Video (no speech detected); 480x292; 0s
EFTA01600823,10,m4v,video,8289,0.01,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01600823.pdf,True,yes,0,0.5,480x272,Video (no speech detected); 480x272; 0s
EFTA01600824,10,mov,video,1005964909,959.36,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01600824.pdf,True,yes,18788,7066.4,960x540,Video with speech (18788 words transcribed); 960x540; 2.0h
EFTA01612218,10,mp4,video,278513,0.27,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01612218.pdf,True,yes,0,15.7,176x144,Video (no speech detected); 176x144; 16s
EFTA01612219,10,mp4,video,736130,0.7,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01612219.pdf,True,yes,0,14.8,176x144,Video (no speech detected); 176x144; 15s
EFTA01612251,10,3gp,video,185003,0.18,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01612251.pdf,True,yes,0,10.4,,Video (no speech detected); 10s
EFTA01612352,10,m4a,audio,76309,0.07,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01612352.pdf,True,yes,6,9.3,,Audio recording (6 words transcribed); 9s
EFTA01612353,10,m4a,audio,382567,0.36,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01612353.pdf,True,yes,74,45.9,,Audio recording (74 words transcribed); 46s
EFTA01612354,10,m4a,audio,1354347,1.29,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01612354.pdf,True,yes,135,83.8,,Audio recording (135 words transcribed); 1.4min
EFTA01612355,10,m4a,audio,1463011,1.4,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01612355.pdf,True,yes,26,181.8,,Audio recording (26 words transcribed); 3.0min
EFTA01612731,10,opus,audio,108625,0.1,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01612731.pdf,True,yes,132,46.9,,Audio recording (132 words transcribed); 47s
EFTA01613257,10,m4a,audio,1714039,1.63,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01613257.pdf,True,yes,161,106.0,,Audio recording (161 words transcribed); 1.8min
EFTA01613258,10,m4a,audio,1747045,1.67,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01613258.pdf,True,yes,192,108.1,,Audio recording (192 words transcribed); 1.8min
EFTA01613259,10,m4a,audio,6514095,6.21,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01613259.pdf,True,yes,900,402.9,,Audio recording (900 words transcribed); 6.7min
EFTA01613386,10,mov,video,14782238,14.1,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01613386.pdf,True,yes,2,52.2,1280x720,Video with speech (2 words transcribed); 1280x720; 52s
EFTA01614277,10,amr,audio,47616,0.05,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01614277.pdf,True,yes,0,52.9,,Audio recording (no speech detected); 53s
EFTA01614299,10,amr,audio,10446,0.01,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01614299.pdf,True,yes,0,11.6,,Audio recording (no speech detected); 12s
EFTA01614407,10,amr,audio,11796,0.01,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01614407.pdf,True,yes,1,13.1,,Audio recording (1 words transcribed); 13s
EFTA01614483,10,mov,video,11000285,10.49,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01614483.pdf,True,yes,83,75.7,800x448,Video with speech (83 words transcribed); 800x448; 1.3min
EFTA01614506,10,mov,video,6664740,6.36,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01614506.pdf,True,yes,0,265.5,400x224,Video (no speech detected); 400x224; 4.4min
EFTA01615130,10,amr,audio,5316,0.01,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01615130.pdf,True,yes,13,5.9,,Audio recording (13 words transcribed); 6s
EFTA01615376,10,pluginpayloadattachment,attachment,4861582,4.64,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01615376.pdf,,,,,,Apple Messages attachment
EFTA01615887,10,mov,video,11584268,11.05,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01615887.pdf,True,yes,0,41.2,1280x720,Video (no speech detected); 1280x720; 41s
EFTA01616390,10,mov,video,4417239,4.21,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01616390.pdf,True,yes,495,215.7,368x208,Video with speech (495 words transcribed); 368x208; 3.6min
EFTA01616766,10,amr,audio,10896,0.01,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01616766.pdf,True,yes,2,12.1,,Audio recording (2 words transcribed); 12s
EFTA01616820,10,mov,video,497279,0.47,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01616820.pdf,True,yes,0,24.3,224x128,Video (no speech detected); 224x128; 24s
EFTA01616872,10,mov,video,17191385,16.39,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01616872.pdf,True,yes,0,106.9,960x540,Video (no speech detected); 960x540; 1.8min
EFTA01616873,10,mov,video,1024033,0.98,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01616873.pdf,True,yes,0,68.3,224x128,Video (no speech detected); 224x128; 1.1min
EFTA01617570,10,mov,video,1995010,1.9,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01617570.pdf,True,yes,0,15.7,640x352,Video (no speech detected); 640x352; 16s
EFTA01617571,10,mov,video,1401313,1.34,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01617571.pdf,True,yes,8,11.1,640x352,Video with speech (8 words transcribed); 640x352; 11s
EFTA01617666,10,m4a,audio,15558,0.01,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01617666.pdf,True,yes,15,6.8,,Audio recording (15 words transcribed); 7s
EFTA01617814,10,mov,video,10334186,9.86,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01617814.pdf,True,yes,32,37.1,1280x720,Video with speech (32 words transcribed); 1280x720; 37s
EFTA01617815,10,mov,video,11950106,11.4,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01617815.pdf,True,yes,48,75.1,960x540,Video with speech (48 words transcribed); 960x540; 1.3min
EFTA01617816,10,mov,video,18163388,17.32,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01617816.pdf,True,yes,70,67.6,1280x720,Video with speech (70 words transcribed); 1280x720; 1.1min
EFTA01617868,10,m4a,audio,293172,0.28,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01617868.pdf,True,yes,131,43.4,,Audio recording (131 words transcribed); 43s
EFTA01617897,10,opus,audio,40807,0.04,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01617897.pdf,True,yes,48,17.3,,Audio recording (48 words transcribed); 17s
EFTA01617898,10,opus,audio,59849,0.06,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01617898.pdf,True,yes,46,25.2,,Audio recording (46 words transcribed); 25s
EFTA01617899,10,opus,audio,59734,0.06,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01617899.pdf,True,yes,65,25.3,,Audio recording (65 words transcribed); 25s
EFTA01617919,10,mp4,video,6587757,6.28,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01617919.pdf,True,yes,179,65.2,1280x720,Video with speech (179 words transcribed); 1280x720; 1.1min
EFTA01617928,10,opus,audio,26930,0.03,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01617928.pdf,True,yes,33,11.7,,Audio recording (33 words transcribed); 12s
EFTA01617929,10,opus,audio,21998,0.02,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01617929.pdf,True,yes,25,9.5,,Audio recording (25 words transcribed); 10s
EFTA01617930,10,opus,audio,64086,0.06,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01617930.pdf,True,yes,56,27.3,,Audio recording (56 words transcribed); 27s
EFTA01617931,10,opus,audio,32776,0.03,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01617931.pdf,True,yes,29,14.1,,Audio recording (29 words transcribed); 14s
EFTA01617940,10,opus,audio,27775,0.03,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01617940.pdf,True,yes,37,11.8,,Audio recording (37 words transcribed); 12s
EFTA01617941,10,opus,audio,45503,0.04,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01617941.pdf,True,yes,56,19.4,,Audio recording (56 words transcribed); 19s
EFTA01617942,10,opus,audio,32262,0.03,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01617942.pdf,True,yes,39,13.8,,Audio recording (39 words transcribed); 14s
EFTA01617957,10,opus,audio,22026,0.02,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01617957.pdf,True,yes,37,9.6,,Audio recording (37 words transcribed); 10s
EFTA01617967,10,opus,audio,58932,0.06,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01617967.pdf,True,yes,77,25.3,,Audio recording (77 words transcribed); 25s
EFTA01617968,10,opus,audio,48874,0.05,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01617968.pdf,True,yes,56,21.0,,Audio recording (56 words transcribed); 21s
EFTA01617969,10,opus,audio,68010,0.06,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01617969.pdf,True,yes,85,28.8,,Audio recording (85 words transcribed); 29s
EFTA01617970,10,opus,audio,72755,0.07,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01617970.pdf,True,yes,29,31.3,,Audio recording (29 words transcribed); 31s
EFTA01618355,10,mov,video,15899300,15.16,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01618355.pdf,True,yes,61,59.1,1280x720,Video with speech (61 words transcribed); 1280x720; 59s
EFTA01618606,10,mov,video,15687288,14.96,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01618606.pdf,True,yes,643,166.6,568x320,Video with speech (643 words transcribed); 568x320; 2.8min
EFTA01618622,10,mov,video,12500520,11.92,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01618622.pdf,True,yes,102,43.3,1280x720,Video with speech (102 words transcribed); 1280x720; 43s
EFTA01618739,10,mov,video,1610111,1.54,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01618739.pdf,True,yes,9,6.0,640x480,Video with speech (9 words transcribed); 640x480; 6s
EFTA01618852,10,mov,video,6664740,6.36,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01618852.pdf,True,yes,0,265.5,400x224,Video (no speech detected); 400x224; 4.4min
EFTA01619211,10,mov,video,350300,0.33,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01619211.pdf,True,yes,2,17.8,224x128,Video with speech (2 words transcribed); 224x128; 18s
EFTA01619258,10,mov,video,2563317,2.44,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01619258.pdf,True,yes,0,8.3,720x1280,Video (no speech detected); 720x1280; 8s
EFTA01619485,10,mov,video,1015644,0.97,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01619485.pdf,True,yes,13,9.8,320x568,Video with speech (13 words transcribed); 320x568; 10s
EFTA01619486,10,mov,video,968634,0.92,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01619486.pdf,True,yes,25,9.6,320x568,Video with speech (25 words transcribed); 320x568; 10s
EFTA01619487,10,mov,video,841631,0.8,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01619487.pdf,True,yes,17,8.2,568x320,Video with speech (17 words transcribed); 568x320; 8s
EFTA01619495,10,m4a,audio,6345074,6.05,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01619495.pdf,True,yes,1653,763.8,,Audio recording (1653 words transcribed); 12.7min
EFTA01619523,10,mov,video,1852307,1.77,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01619523.pdf,True,yes,0,66.8,400x400,Video (no speech detected); 400x400; 1.1min
EFTA01619524,10,mov,video,4365898,4.16,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01619524.pdf,True,yes,133,155.9,400x224,Video with speech (133 words transcribed); 400x224; 2.6min
EFTA01619533,10,mov,video,1050421,1.0,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01619533.pdf,True,yes,120,74.6,124x224,Video with speech (120 words transcribed); 124x224; 1.2min
EFTA01619560,10,mov,video,3989723,3.8,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01619560.pdf,True,yes,60,40.3,480x480,Video with speech (60 words transcribed); 480x480; 40s
EFTA01619578,10,mov,video,3960027,3.78,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01619578.pdf,True,yes,111,40.5,480x480,Video with speech (111 words transcribed); 480x480; 40s
EFTA01619588,10,mov,video,4697929,4.48,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01619588.pdf,True,yes,55,44.7,568x320,Video with speech (55 words transcribed); 568x320; 45s
EFTA01619589,10,mov,video,6318218,6.03,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01619589.pdf,True,yes,74,48.2,720x720,Video with speech (74 words transcribed); 720x720; 48s
EFTA01619604,10,m4a,audio,6583529,6.28,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01619604.pdf,True,yes,1470,790.5,,Audio recording (1470 words transcribed); 13.2min
EFTA01619624,10,mov,video,8864465,8.45,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01619624.pdf,True,yes,331,137.2,544x368,Video with speech (331 words transcribed); 544x368; 2.3min
EFTA01619625,10,mov,video,4483706,4.28,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01619625.pdf,True,yes,74,45.1,480x272,Video with speech (74 words transcribed); 480x272; 45s
EFTA01619626,10,mov,video,6279403,5.99,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01619626.pdf,True,yes,71,45.0,720x406,Video with speech (71 words transcribed); 720x406; 45s
EFTA01619632,10,mov,video,3740234,3.57,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01619632.pdf,True,yes,77,38.3,480x272,Video with speech (77 words transcribed); 480x272; 38s
EFTA01619633,10,mov,video,4586412,4.37,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01619633.pdf,True,yes,61,46.5,480x480,Video with speech (61 words transcribed); 480x480; 46s
EFTA01619634,10,mov,video,2999812,2.86,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01619634.pdf,True,yes,55,31.3,480x480,Video with speech (55 words transcribed); 480x480; 31s
EFTA01620591,10,mov,video,5055085,4.82,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01620591.pdf,True,yes,29,17.3,1280x720,Video with speech (29 words transcribed); 1280x720; 17s
EFTA01620904,10,mp4,video,6675434,6.37,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01620904.pdf,True,yes,462,275.0,400x400,Video with speech (462 words transcribed); 400x400; 4.6min
EFTA01621007,10,mov,video,12824236,12.23,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621007.pdf,True,yes,3961,1514.8,,Video with speech (3961 words transcribed); 25.2min
EFTA01621008,10,mov,video,103699351,98.9,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621008.pdf,True,yes,0,12416.8,,Video (no speech detected); 3.4h
EFTA01621009,10,mp4,video,337796,0.32,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621009.pdf,True,yes,2,12.4,176x144,Video with speech (2 words transcribed); 176x144; 12s
EFTA01621010,10,mp4,video,911726,0.87,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621010.pdf,True,yes,0,11.4,176x144,Video (no speech detected); 176x144; 11s
EFTA01621011,10,mp4,video,4277952,4.08,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621011.pdf,True,yes,34,19.9,848x480,Video with speech (34 words transcribed); 848x480; 20s
EFTA01621012,10,mov,video,9487690,9.05,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621012.pdf,True,yes,0,3.0,1308x980,Video (no speech detected); 1308x980; 3s
EFTA01621013,10,mov,video,1472340,1.4,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621013.pdf,True,yes,4,2.5,960x720,Video with speech (4 words transcribed); 960x720; 2s
EFTA01621014,10,mov,video,1992585,1.9,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621014.pdf,True,yes,6,3.4,960x720,Video with speech (6 words transcribed); 960x720; 3s
EFTA01621015,10,mov,video,1752821,1.67,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621015.pdf,True,yes,0,2.9,960x720,Video (no speech detected); 960x720; 3s
EFTA01621016,10,mov,video,3421784,3.26,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621016.pdf,True,yes,0,3.4,1440x1080,Video (no speech detected); 1440x1080; 3s
EFTA01621017,10,mov,video,19695153,18.78,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621017.pdf,True,yes,0,69.1,1280x720,Video (no speech detected); 1280x720; 1.2min
EFTA01621018,10,mov,video,1317371,1.26,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621018.pdf,True,yes,0,2.3,960x720,Video (no speech detected); 960x720; 2s
EFTA01621019,10,mov,video,5055085,4.82,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621019.pdf,True,yes,29,17.3,1280x720,Video with speech (29 words transcribed); 1280x720; 17s
EFTA01621020,10,mov,video,1906772,1.82,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621020.pdf,True,yes,0,3.0,960x720,Video (no speech detected); 960x720; 3s
EFTA01621021,10,mov,video,1952265,1.86,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621021.pdf,True,yes,7,3.0,960x720,Video with speech (7 words transcribed); 960x720; 3s
EFTA01621022,10,mov,video,488624,0.47,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621022.pdf,True,yes,4,2.7,640x480,Video with speech (4 words transcribed); 640x480; 3s
EFTA01621023,10,mov,video,598461,0.57,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621023.pdf,True,yes,13,3.0,640x480,Video with speech (13 words transcribed); 640x480; 3s
EFTA01621024,10,mov,video,1084238,1.03,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621024.pdf,True,yes,0,2.4,720x540,Video (no speech detected); 720x540; 2s
EFTA01621025,10,mov,video,996956,0.95,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621025.pdf,True,yes,1,2.3,720x540,Video with speech (1 words transcribed); 720x540; 2s
EFTA01621026,10,mov,video,511303,0.49,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621026.pdf,True,yes,2,3.1,640x480,Video with speech (2 words transcribed); 640x480; 3s
EFTA01621027,10,mov,video,1857000,1.77,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621027.pdf,True,yes,3,3.0,960x720,Video with speech (3 words transcribed); 960x720; 3s
EFTA01621028,10,mov,video,1597559,1.52,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621028.pdf,True,yes,0,2.5,960x720,Video (no speech detected); 960x720; 2s
EFTA01621029,10,mov,video,1783134,1.7,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621029.pdf,True,yes,0,2.6,960x720,Video (no speech detected); 960x720; 3s
EFTA01621030,10,mov,video,1662795,1.59,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621030.pdf,True,yes,0,2.4,960x720,Video (no speech detected); 960x720; 2s
EFTA01621031,10,mov,video,1383379,1.32,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621031.pdf,True,yes,1,2.2,960x720,Video with speech (1 words transcribed); 960x720; 2s
EFTA01621032,10,mov,video,685507,0.65,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621032.pdf,True,yes,0,34.9,224x128,Video (no speech detected); 224x128; 35s
EFTA01621033,10,mov,video,1348424,1.29,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621033.pdf,True,yes,0,2.1,960x720,Video (no speech detected); 960x720; 2s
EFTA01621034,10,mov,video,1436935,1.37,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621034.pdf,True,yes,0,2.4,960x720,Video (no speech detected); 960x720; 2s
EFTA01621035,10,mov,video,1478789,1.41,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621035.pdf,True,yes,0,1.9,960x720,Video (no speech detected); 960x720; 2s
EFTA01621036,10,mov,video,1744277,1.66,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621036.pdf,True,yes,7,2.7,960x720,Video with speech (7 words transcribed); 960x720; 3s
EFTA01621037,10,mov,video,1238144,1.18,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621037.pdf,True,yes,6,1.9,960x720,Video with speech (6 words transcribed); 960x720; 2s
EFTA01621038,10,mov,video,1723929,1.64,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621038.pdf,True,yes,0,2.6,960x720,Video (no speech detected); 960x720; 3s
EFTA01621039,10,mov,video,2359272,2.25,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621039.pdf,True,yes,0,2.7,1280x960,Video (no speech detected); 1280x960; 3s
EFTA01621040,10,mov,video,2304604,2.2,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621040.pdf,True,yes,0,2.5,1280x960,Video (no speech detected); 1280x960; 2s
EFTA01621041,10,mov,video,1578166,1.51,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621041.pdf,True,yes,0,1.9,1280x960,Video (no speech detected); 1280x960; 2s
EFTA01621042,10,mov,video,800220,0.76,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621042.pdf,True,yes,0,1.6,960x720,Video (no speech detected); 960x720; 2s
EFTA01621043,10,mov,video,715004,0.68,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621043.pdf,True,yes,0,1.8,720x540,Video (no speech detected); 720x540; 2s
EFTA01621044,10,mov,video,33002280,31.47,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621044.pdf,True,yes,25,32.0,1920x1080,Video with speech (25 words transcribed); 1920x1080; 32s
EFTA01621045,10,mov,video,13061888,12.46,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621045.pdf,True,yes,101,80.6,960x540,Video with speech (101 words transcribed); 960x540; 1.3min
EFTA01621046,10,mov,video,2542307,2.42,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621046.pdf,True,yes,2,2.9,1440x1080,Video with speech (2 words transcribed); 1440x1080; 3s
EFTA01621047,10,mov,video,2904827,2.77,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621047.pdf,True,yes,0,3.3,1440x1080,Video (no speech detected); 1440x1080; 3s
EFTA01621048,10,mov,video,2870093,2.74,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621048.pdf,True,yes,8,3.4,1440x1080,Video with speech (8 words transcribed); 1440x1080; 3s
EFTA01621049,10,mov,video,2221294,2.12,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621049.pdf,True,yes,3,2.7,1440x1080,Video with speech (3 words transcribed); 1440x1080; 3s
EFTA01621050,10,mov,video,1567148,1.49,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621050.pdf,True,yes,0,1.7,1440x1080,Video (no speech detected); 1440x1080; 2s
EFTA01621051,10,mov,video,1664470,1.59,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621051.pdf,True,yes,0,1.8,1440x1080,Video (no speech detected); 1440x1080; 2s
EFTA01621052,10,mov,video,53240027,50.77,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621052.pdf,True,yes,39,46.7,1920x1080,Video with speech (39 words transcribed); 1920x1080; 47s
EFTA01621053,10,mov,video,1285880,1.23,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621053.pdf,True,yes,0,1.8,1440x1080,Video (no speech detected); 1440x1080; 2s
EFTA01621054,10,mov,video,1673232,1.6,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621054.pdf,True,yes,0,2.2,1440x1080,Video (no speech detected); 1440x1080; 2s
EFTA01621055,10,mov,video,1006494,0.96,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621055.pdf,True,yes,0,1.4,1440x1080,Video (no speech detected); 1440x1080; 1s
EFTA01621056,10,mov,video,622614,0.59,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621056.pdf,True,yes,0,0.8,1440x1080,Video (no speech detected); 1440x1080; 1s
EFTA01621057,10,mov,video,1642813,1.57,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621057.pdf,True,yes,0,2.0,1440x1080,Video (no speech detected); 1440x1080; 2s
EFTA01621058,10,mov,video,2428966,2.32,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621058.pdf,True,yes,0,3.0,1440x1080,Video (no speech detected); 1440x1080; 3s
EFTA01621059,10,mov,video,639548,0.61,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621059.pdf,True,yes,0,0.8,1440x1080,Video (no speech detected); 1440x1080; 1s
EFTA01621060,10,mov,video,1629124,1.55,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621060.pdf,True,yes,0,2.0,1440x1080,Video (no speech detected); 1440x1080; 2s
EFTA01621061,10,mov,video,855806,0.82,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621061.pdf,True,yes,0,1.1,1440x1080,Video (no speech detected); 1440x1080; 1s
EFTA01621062,10,mov,video,1222587,1.17,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621062.pdf,True,yes,0,1.5,1440x1080,Video (no speech detected); 1440x1080; 2s
EFTA01621063,10,mov,video,1587644,1.51,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621063.pdf,True,yes,0,1.8,1440x1080,Video (no speech detected); 1440x1080; 2s
EFTA01621064,10,mov,video,2991644,2.85,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621064.pdf,True,yes,0,3.3,1440x1080,Video (no speech detected); 1440x1080; 3s
EFTA01621065,10,mov,video,1589661,1.52,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621065.pdf,True,yes,0,0.8,1440x1080,Video (no speech detected); 1440x1080; 1s
EFTA01621066,10,mov,video,718924,0.69,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621066.pdf,True,yes,0,0.7,1440x1080,Video (no speech detected); 1440x1080; 1s
EFTA01621067,10,mov,video,1122776,1.07,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621067.pdf,True,yes,0,1.3,1440x1080,Video (no speech detected); 1440x1080; 1s
EFTA01621068,10,mov,video,2163661,2.06,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621068.pdf,True,yes,0,2.1,1440x1080,Video (no speech detected); 1440x1080; 2s
EFTA01621069,10,mov,video,1501516,1.43,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621069.pdf,True,yes,0,1.7,1440x1080,Video (no speech detected); 1440x1080; 2s
EFTA01621070,10,mov,video,1896715,1.81,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621070.pdf,True,yes,2,2.3,1440x1080,Video with speech (2 words transcribed); 1440x1080; 2s
EFTA01621071,10,mov,video,1173397,1.12,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621071.pdf,True,yes,0,1.4,1440x1080,Video (no speech detected); 1440x1080; 1s
EFTA01621072,10,mov,video,2554537,2.44,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01621072.pdf,True,yes,0,3.0,1440x1080,Video (no speech detected); 1440x1080; 3s
